month,market,active_listings,median_sale_price,median_ppsf,avg_dom,avg_affordability
2025-07,Marietta,56,532500.0,173.01999999999998,37.07142857142857,53.464285714285715
2025-07,Norcross,52,486000.0,160.42000000000002,33.26923076923077,58.9076923076923
2025-07,Peachtree Corners,75,643500.0,202.0,32.76,38.6
2025-07,Roswell,65,620000.0,236.63,33.10769230769231,45.92923076923077
2025-07,Sandy Springs,60,695000.0,221.055,33.96666666666667,65.885
2025-07,Smyrna,53,566000.0,206.12,40.54716981132076,47.4
2025-08,Alpharetta,73,818000.0,253.54,32.082191780821915,48.1931506849315
2025-08,Atlanta,67,476000.0,174.83,39.43283582089552,58.01044776119403
2025-08,Decatur,54,695500.0,228.27999999999997,38.51851851851852,38.794444444444444
2025-08,Duluth,66,566000.0,182.07999999999998,37.95454545454545,52.47272727272727
2025-08,Johns Creek,56,732000.0,251.41500000000002,32.267857142857146,64.63392857142857
2025-08,Lawrenceville,63,544000.0,165.32,39.095238095238095,56.08571428571429
2025-08,Marietta,63,597000.0,193.44,38.44444444444444,49.79206349206349
2025-08,Norcross,69,510000.0,161.94,40.82608695652174,59.97536231884058
2025-08,Peachtree Corners,69,639000.0,222.56,33.73913043478261,40.95507246376812
2025-08,Roswell,62,684000.0,234.14999999999998,34.70967741935484,37.25806451612903
2025-08,Sandy Springs,61,715000.0,220.25,35.08196721311475,59.43114754098361
2025-08,Smyrna,64,625500.0,210.89499999999998,37.421875,42.225
2025-09,Alpharetta,59,761000.0,278.42,36.610169491525426,57.12033898305084
2025-09,Atlanta,60,492000.0,156.05,40.75,57.644999999999996
2025-09,Decatur,57,695500.0,218.39,38.73684210526316,37.52105263157895
2025-09,Duluth,58,549000.0,186.095,37.63793103448276,53.334482758620695
2025-09,Johns Creek,61,800000.0,234.46,37.50819672131148,57.01967213114754
2025-09,Lawrenceville,81,517000.0,165.47,39.72839506172839,58.254320987654324
2025-09,Marietta,78,542500.0,170.805,39.41025641025641,55.04871794871795
2025-09,Norcross,68,517000.0,169.64499999999998,37.529411764705884,58.50588235294118
2025-09,Peachtree Corners,67,635500.0,198.46,38.92537313432836,42.223880597014926
2025-09,Roswell,69,631000.0,232.89,33.42028985507246,41.28405797101449
2025-09,Sandy Springs,41,726000.0,231.15,37.58536585365854,62.20243902439024
2025-09,Smyrna,70,581000.0,203.865,36.128571428571426,46.52285714285714
2025-10,Alpharetta,77,816500.0,257.95,40.51948051948052,51.86753246753247
2025-10,Atlanta,54,518500.0,171.95,44.22222222222222,64.52592592592593
2025-10,Decatur,57,682000.0,225.14,34.96491228070175,36.75438596491228
2025-10,Duluth,69,541500.0,176.42,34.17391304347826,52.29565217391305
2025-10,Johns Creek,63,749500.0,245.74,33.77777777777778,57.682539682539684
2025-10,Lawrenceville,67,503000.0,172.31,39.76119402985075,56.49850746268657
2025-10,Marietta,68,555500.0,183.89,38.044117647058826,51.529411764705884
2025-10,Norcross,62,493000.0,178.06,36.38709677419355,54.80806451612903
2025-10,Peachtree Corners,72,681000.0,226.945,36.84722222222222,38.625
2025-10,Roswell,68,682500.0,228.005,38.955882352941174,36.372058823529414
2025-10,Sandy Springs,64,725000.0,228.865,34.734375,59.3421875
2025-10,Smyrna,72,578500.0,204.945,36.513888888888886,48.605555555555554
2025-11,Alpharetta,58,837000.0,293.16999999999996,34.37931034482759,50.720689655172414
2025-11,Atlanta,49,509500.0,172.03,41.06122448979592,54.16326530612245
2025-11,Decatur,52,665000.0,215.235,37.15384615384615,41.7173076923077
2025-11,Duluth,69,579500.0,174.63,38.89855072463768,48.789855072463766
2025-11,Johns Creek,59,732000.0,239.29,38.28813559322034,58.48474576271186
2025-11,Lawrenceville,53,485000.0,180.01,35.56603773584906,60.943396226415096
2025-11,Marietta,57,570000.0,175.3,35.21052631578947,53.10701754385965
2025-11,Norcross,52,510000.0,162.06,38.11538461538461,58.79423076923077
2025-11,Peachtree Corners,46,661000.0,228.97,36.391304347826086,42.754347826086956
2025-11,Roswell,61,679000.0,241.37,36.91803278688525,35.036065573770486
2025-11,Sandy Springs,60,684500.0,234.805,34.38333333333333,66.59833333333333
2025-11,Smyrna,55,620000.0,195.29,39.836363636363636,42.99818181818182
2025-12,Alpharetta,71,775000.0,250.44,33.901408450704224,54.55492957746479
2025-12,Atlanta,62,526000.0,167.87,43.53225806451613,57.32419354838709
2025-12,Decatur,60,673000.0,232.33499999999998,39.3,37.13333333333333
2025-12,Duluth,51,558500.0,178.69,34.96078431372549,53.588235294117645
2025-12,Johns Creek,67,738000.0,259.24,40.53731343283582,61.58507462686567
2025-12,Lawrenceville,56,536000.0,162.655,39.07142857142857,57.628571428571426
2025-12,Marietta,56,579000.0,186.17,37.375,44.316071428571426
2025-12,Norcross,69,542500.0,167.88,36.666666666666664,50.89420289855072
2025-12,Peachtree Corners,56,644500.0,215.94,35.82142857142857,38.36785714285714
2025-12,Roswell,61,726000.0,240.06,37.24590163934426,33.222950819672135
2025-12,Sandy Springs,75,697000.0,227.8,34.53333333333333,64.45066666666666
2025-12,Smyrna,55,636000.0,201.25,38.69090909090909,45.552727272727275
